#UID	CUI
539663	C0266073
539664	C0266076
539665	C0266078
539667	C0266080
539668	C0266081
539669	C0266083
539670	C0266085
539671	C0266087
539672	C0266089
539673	C0266090
539675	C0266092
539677	C0266094
539680	C0266099
539681	C0266101
539682	C0266102
539683	C0266103
539684	C0266104
539685	C0266105
539688	C0266108
539689	C0266109
539693	C0266115
539694	C0266116
539695	C0266117
539696	C0266118
539697	C0266119
539698	C0266120
539699	C0266123
539700	C0266126
539701	C0266127
539702	C0266131
539703	C0266132
539704	C0266133
539705	C0266135
539706	C0266136
539707	C0266137
539708	C0266138
539711	C0266142
539712	C0266143
539713	C0266144
539714	C0266145
539715	C0266146
539717	C0266148
539720	C0266152
539721	C0266153
539722	C0266154
539723	C0266155
539727	C0266160
539728	C0266162
539729	C0266166
539731	C0266168
539732	C0266169
539733	C0266170
539734	C0266171
539735	C0266173
539737	C0266181
539738	C0266182
539739	C0266183
539740	C0266184
539741	C0266185
539742	C0266186
539743	C0266187
539744	C0266188
539745	C0266189
539746	C0266191
539747	C0266192
539748	C0266193
539752	C0266198
539754	C0266201
539755	C0266202
539756	C0266203
539757	C0266205
539758	C0266206
539759	C0266207
539760	C0266208
539761	C0266209
539762	C0266210
539763	C0266211
539765	C0266214
539768	C0266219
539769	C0266220
539770	C0266221
539772	C0266223
539774	C0266226
539775	C0266227
539777	C0266229
539778	C0266230
539781	C0266234
539782	C0266235
539783	C0266236
539784	C0266237
539785	C0266239
539786	C0266241
539787	C0266242
539789	C0266244
539790	C0266245
539791	C0266247
539792	C0266248
539793	C0266249
539796	C0266253
539797	C0266254
539798	C0266255
539799	C0266256
539800	C0266257
539801	C0266259
539802	C0266260
539804	C0266263
539805	C0266264
539806	C0266265
539807	C0266266
539808	C0266267
539809	C0266269
539810	C0266270
539811	C0266271
539812	C0266274
539813	C0266276
539814	C0266277
539815	C0266278
539816	C0266279
539817	C0266281
539818	C0266282
539819	C0266285
539820	C0266286
539821	C0266287
539822	C0266288
539823	C0266289
539824	C0266293
539825	C0266296
539826	C0266299
539827	C0266300
539828	C0266301
539829	C0266302
539830	C0266303
539831	C0266305
539832	C0266306
539833	C0266307
539834	C0266308
539835	C0266309
539836	C0266312
539837	C0266314
539838	C0266315
539839	C0266317
539840	C0266318
539841	C0266319
539842	C0266321
539843	C0266322
539844	C0266323
539845	C0266327
539846	C0266328
539848	C0266331
539849	C0266332
539852	C0266335
539853	C0266336
539854	C0266337
539855	C0266338
539856	C0266339
539857	C0266340
539858	C0266341
539859	C0266342
539860	C0266343
539861	C0266344
539862	C0266346
539863	C0266347
539866	C0266352
539868	C0266354
539869	C0266363
539870	C0266364
539871	C0266365
539872	C0266367
539873	C0266369
539874	C0266370
539875	C0266374
539876	C0266375
539880	C0266380
539882	C0266385
539883	C0266386
539885	C0266390
539886	C0266391
539888	C0266394
539891	C0266397
539894	C0266401
539895	C0266402
539896	C0266403
539897	C0266404
539898	C0266406
539899	C0266412
539901	C0266414
539902	C0266415
539906	C0266419
539907	C0266420
539908	C0266421
539909	C0266423
539911	C0266428
539912	C0266429
539913	C0266433
539914	C0266436
539917	C0266439
539918	C0266440
539919	C0266441
539920	C0266442
539921	C0266443
539922	C0266444
539923	C0266446
539924	C0266450
539925	C0266451
539927	C0266454
539928	C0266455
539930	C0266459
539931	C0266460
539932	C0266461
539933	C0266462
539934	C0266465
539935	C0266466
539937	C0266468
539938	C0266469
539939	C0266471
539940	C0266472
539941	C0266474
539942	C0266475
539945	C0266479
539946	C0266480
539948	C0266486
539949	C0266488
539950	C0266489
539951	C0266490
539953	C0266495
539954	C0266496
539955	C0266497
539956	C0266498
539957	C0266499
539958	C0266500
539959	C0266501
539960	C0266502
539961	C0266503
539964	C0266506
539965	C0266507
539967	C0266511
539971	C0266515
539972	C0266516
539973	C0266517
539974	C0266518
539977	C0266522
539978	C0266523
539979	C0266524
539980	C0266527
539981	C0266532
539982	C0266533
539983	C0266534
539984	C0266535
539986	C0266543
539988	C0266547
539990	C0266550
539992	C0266554
539996	C0266559
539997	C0266560
539999	C0266562
540000	C0266563
540001	C0266564
540002	C0266565
540003	C0266566
540005	C0266570
540006	C0266571
540008	C0266576
540009	C0266577
540010	C0266578
540011	C0266579
540012	C0266580
540013	C0266581
540015	C0266583
540017	C0266587
540018	C0266588
540019	C0266590
540021	C0266592
540022	C0266593
540023	C0266594
540024	C0266595
540026	C0266598
540027	C0266599
540030	C0266602
540031	C0266603
540032	C0266604
540033	C0266605
540034	C0266606
540035	C0266607
540036	C0266608
540038	C0266615
540041	C0266622
540042	C0266623
540043	C0266627
540044	C0266628
540045	C0266629
540046	C0266633
540047	C0266634
540049	C0266638
540050	C0266640
540051	C0266641
540052	C0266647
540053	C0266648
540054	C0266649
540055	C0266650
540056	C0266651
540057	C0266652
540058	C0266656
540059	C0266657
540061	C0266659
540062	C0266660
540063	C0266661
540064	C0266662
540065	C0266663
540066	C0266664
540067	C0266665
540071	C0266672
540073	C0266674
540075	C0266676
540079	C0266684
540080	C0266685
540083	C0266688
540084	C0266689
540087	C0266692
540088	C0266693
540089	C0266694
540090	C0266695
540092	C0266697
540093	C0266698
540094	C0266699
540095	C0266700
540097	C0266702
540099	C0266704
540100	C0266705
540101	C0266706
540104	C0266711
540107	C0266714
540108	C0266715
540110	C0266717
540112	C0266720
540113	C0266721
540114	C0266722
540115	C0266723
540116	C0266724
540117	C0266725
540120	C0266728
540123	C0266731
540124	C0266732
540128	C0266736
540130	C0266738
540132	C0266740
540133	C0266741
540134	C0266742
540135	C0266743
540136	C0266744
540137	C0266745
540138	C0266747
540139	C0266748
540140	C0266749
540142	C0266751
540143	C0266752
540145	C0266757
540146	C0266758
540147	C0266760
540149	C0266762
540150	C0266763
540153	C0266770
540156	C0266773
540158	C0266776
540160	C0266778
540161	C0266780
540162	C0266782
540163	C0266783
540166	C0266789
540168	C0266791
540169	C0266792
540170	C0266793
540171	C0266794
540172	C0266795
540173	C0266796
540174	C0266797
540175	C0266800
540177	C0266804
540178	C0266805
540179	C0266806
540180	C0266807
540181	C0266808
540182	C0266809
540183	C0266810
540184	C0266811
540185	C0266812
540187	C0266814
540188	C0266816
540194	C0266824
540195	C0266825
540197	C0266827
540199	C0266829
540200	C0266831
540201	C0266832
540202	C0266834
540203	C0266835
540204	C0266837
540205	C0266839
540206	C0266840
540210	C0266846
540211	C0266848
540213	C0266852
540214	C0266853
540215	C0266854
540216	C0266855
540217	C0266857
540218	C0266858
540220	C0266860
540222	C0266862
540232	C0266873
540235	C0266877
540236	C0266878
540237	C0266880
540238	C0266881
540240	C0266883
540243	C0266890
540244	C0266893
540245	C0266894
540246	C0266896
540247	C0266898
540249	C0266901
540252	C0266913
540254	C0266915
540255	C0266916
540257	C0266918
540258	C0266920
540263	C0266928
540264	C0266930
540267	C0266933
540269	C0266935
540270	C0266937
540272	C0266941
540273	C0266942
540274	C0266944
540275	C0266946
540278	C0266950
540279	C0266951
540280	C0266952
540282	C0266954
540284	C0266957
540285	C0266958
540286	C0266959
540288	C0266963
540289	C0266964
540293	C0266968
540294	C0266969
540295	C0266970
540296	C0266971
540298	C0266973
540302	C0266977
540305	C0266980
540307	C0266984
540308	C0266985
540309	C0266987
540310	C0266989
540311	C0266990
540312	C0266991
540314	C0266993
540315	C0266994
540316	C0266996
540317	C0266997
540318	C0266998
540319	C0267000
540320	C0267001
540321	C0267003
540322	C0267004
540323	C0267005
540324	C0267008
540325	C0267013
540326	C0267014
540328	C0267016
540334	C0267023
540335	C0267024
540336	C0267025
540337	C0267030
540339	C0267032
540340	C0267033
540343	C0267038
540348	C0267045
540349	C0267047
540350	C0267049
540351	C0267050
540353	C0267052
540355	C0267054
540356	C0267055
540357	C0267056
540358	C0267057
540359	C0267058
540360	C0267059
540361	C0267061
540362	C0267062
540366	C0267067
540369	C0267070
540370	C0267073
540371	C0267074
540372	C0267075
540373	C0267076
540375	C0267079
540380	C0267090
540381	C0267091
540382	C0267092
540383	C0267093
540385	C0267099
540395	C0267110
540396	C0267112
540397	C0267113
540399	C0267115
540400	C0267116
540401	C0267117
540402	C0267118
540403	C0267119
540404	C0267120
540411	C0267127
540414	C0267130
540417	C0267133
540420	C0267136
540425	C0267141
540428	C0267146
540429	C0267147
540430	C0267148
540431	C0267149
540432	C0267150
540434	C0267152
540435	C0267155
540436	C0267156
540437	C0267157
540438	C0267158
540439	C0267159
540440	C0267160
540443	C0267163
540445	C0267166
540446	C0267167
540447	C0267168
540448	C0267169
540449	C0267170
540450	C0267171
540451	C0267172
540452	C0267173
540453	C0267174
540454	C0267175
540455	C0267176
540456	C0267179
540457	C0267180
540458	C0267181
540460	C0267183
540461	C0267186
540462	C0267188
540464	C0267191
540465	C0267192
540466	C0267193
540467	C0267194
540468	C0267195
540469	C0267196
540470	C0267197
540471	C0267199
540472	C0267201
540473	C0267202
540475	C0267204
540476	C0267205
540479	C0267208
540480	C0267209
540521	C0267252
540522	C0267253
540523	C0267254
540525	C0267256
540526	C0267257
540527	C0267258
540528	C0267259
540532	C0267264
540535	C0267267
540538	C0267270
540539	C0267271
540540	C0267272
540554	C0267288
540557	C0267291
540560	C0267294
540565	C0267300
540570	C0267305
540575	C0267310
540582	C0267318
540591	C0267328
540592	C0267329
540594	C0267332
540595	C0267333
540596	C0267334
540599	C0267338
540600	C0267339
540601	C0267340
540608	C0267349
540611	C0267353
540612	C0267354
540613	C0267355
540614	C0267357
540615	C0267359
540616	C0267360
540617	C0267361
540618	C0267364
540620	C0267366
540621	C0267367
540622	C0267368
540624	C0267370
540625	C0267371
540626	C0267372
540627	C0267374
540628	C0267376
540631	C0267379
540632	C0267382
540633	C0267383
540634	C0267385
540635	C0267386
540636	C0267387
540637	C0267388
540638	C0267389
540640	C0267393
540641	C0267394
540642	C0267395
540643	C0267396
540645	C0267398
540646	C0267399
540647	C0267400
540648	C0267401
540649	C0267402
540650	C0267403
540651	C0267404
540652	C0267405
540653	C0267406
540654	C0267407
540655	C0267408
540656	C0267409
540657	C0267410
540658	C0267413
540660	C0267415
540661	C0267416
540662	C0267417
540663	C0267418
540664	C0267419
540665	C0267420
540666	C0267421
540667	C0267422
540673	C0267428
540675	C0267430
540676	C0267432
540680	C0267436
540681	C0267437
540682	C0267438
540684	C0267440
540685	C0267441
540688	C0267446
540689	C0267449
540690	C0267450
540692	C0267452
540693	C0267453
540694	C0267454
540695	C0267455
540696	C0267456
540697	C0267457
540698	C0267458
540699	C0267459
540700	C0267460
540701	C0267461
540703	C0267463
540704	C0267464
540705	C0267467
540706	C0267468
540707	C0267469
540708	C0267470
540709	C0267471
540711	C0267473
540712	C0267474
540713	C0267475
540714	C0267476
540715	C0267478
540716	C0267479
540717	C0267481
540718	C0267482
540719	C0267483
540720	C0267484
540721	C0267485
540722	C0267486
540725	C0267490
540726	C0267492
540727	C0267495
540728	C0267496
540731	C0267501
540732	C0267502
540735	C0267505
540736	C0267506
540737	C0267508
540738	C0267509
540739	C0267510
540740	C0267511
540741	C0267512
540742	C0267513
540743	C0267514
540744	C0267515
540746	C0267517
540748	C0267521
540749	C0267522
540750	C0267523
540755	C0267529
540757	C0267531
540758	C0267532
540759	C0267533
540760	C0267534
540761	C0267535
540762	C0267536
540763	C0267538
540765	C0267541
540768	C0267544
540771	C0267547
540772	C0267548
540773	C0267549
540778	C0267555
540779	C0267556
540780	C0267558
540781	C0267560
540782	C0267561
540783	C0267562
540784	C0267563
540785	C0267564
540787	C0267567
540788	C0267568
540789	C0267569
540790	C0267570
540791	C0267571
540792	C0267572
540793	C0267574
540794	C0267575
540795	C0267576
540799	C0267582
540800	C0267583
540802	C0267587
540803	C0267588
540804	C0267589
540809	C0267599
540810	C0267601
540811	C0267602
540812	C0267603
540813	C0267604
540818	C0267610
540821	C0267613
540822	C0267614
540823	C0267615
540824	C0267616
540825	C0267617
540826	C0267618
540827	C0267619
540829	C0267621
540830	C0267622
540831	C0267623
540833	C0267625
540834	C0267626
540835	C0267627
540841	C0267633
540842	C0267634
540843	C0267635
540844	C0267636
540845	C0267637
540846	C0267638
540847	C0267639
540849	C0267641
540853	C0267646
540854	C0267647
540855	C0267648
540856	C0267649
540857	C0267651
540858	C0267652
540859	C0267653
540860	C0267654
540862	C0267656
540863	C0267658
540864	C0267659
540865	C0267660
540866	C0267664
540867	C0267665
540869	C0267668
540870	C0267669
540871	C0267673
540896	C0267709
540902	C0267717
540919	C0267739
540922	C0267742
540926	C0267747
540927	C0267748
540929	C0267750
540930	C0267751
540931	C0267752
540932	C0267753
540934	C0267755
540935	C0267757
540937	C0267759
540938	C0267760
540939	C0267761
540940	C0267762
540941	C0267763
540943	C0267765
540944	C0267766
540945	C0267767
540946	C0267768
540947	C0267771
540948	C0267772
540949	C0267773
540950	C0267774
540951	C0267775
540952	C0267776
540953	C0267777
540955	C0267779
540956	C0267780
540957	C0267781
540958	C0267782
540959	C0267783
540960	C0267786
540961	C0267787
540962	C0267788
540963	C0267789
540964	C0267790
540965	C0267791
540966	C0267793
540967	C0267794
540968	C0267795
540969	C0267796
540972	C0267800
540973	C0267801
540974	C0267802
540975	C0267803
540976	C0267804
540977	C0267805
540978	C0267806
540979	C0267807
540980	C0267808
540981	C0267813
540982	C0267815
540983	C0267816
540985	C0267819
540986	C0267820
540987	C0267821
540988	C0267823
540990	C0267825
540992	C0267827
540993	C0267828
540995	C0267831
540996	C0267832
540997	C0267833
540998	C0267835
540999	C0267836
541001	C0267838
541002	C0267843
541003	C0267844
541004	C0267845
541005	C0267846
541006	C0267847
541007	C0267849
541008	C0267850
541009	C0267851
541010	C0267852
541011	C0267854
541015	C0267860
541016	C0267861
541017	C0267862
541020	C0267866
541022	C0267868
541023	C0267870
541024	C0267871
541025	C0267872
541026	C0267873
541027	C0267874
541028	C0267875
541034	C0267885
541038	C0267889
541041	C0267893
541042	C0267894
541044	C0267896
541046	C0267899
541049	C0267902
541050	C0267903
541051	C0267904
541052	C0267905
541053	C0267906
541054	C0267907
541055	C0267908
541056	C0267909
541058	C0267911
541059	C0267912
541060	C0267913
541063	C0267919
541064	C0267920
541065	C0267921
541066	C0267922
541067	C0267923
541068	C0267926
541069	C0267927
541070	C0267928
541071	C0267929
541072	C0267930
541073	C0267932
541074	C0267933
541075	C0267934
541077	C0267938
541078	C0267939
541079	C0267940
541082	C0267945
541083	C0267946
541084	C0267947
541085	C0267948
541087	C0267951
541088	C0267954
541089	C0267955
541090	C0267956
541091	C0267957
541092	C0267958
541094	C0267961
541095	C0267962
541096	C0267964
541097	C0267966
541098	C0267967
541099	C0267969
541100	C0267971
541102	C0267977
541106	C0267989
541107	C0267990
541108	C0267992
541109	C0267993
541110	C0267994
541116	C0268000
541118	C0268002
541120	C0268004
541121	C0268005
541122	C0268006
541123	C0268007
541124	C0268009
541125	C0268011
541126	C0268012
541127	C0268013
541128	C0268014
541129	C0268015
541130	C0268016
541132	C0268018
541133	C0268019
541135	C0268021
541136	C0268022
541137	C0268023
541139	C0268026
541140	C0268028
541141	C0268029
541142	C0268030
541143	C0268031
541144	C0268032
541151	C0268039
541152	C0268040
541153	C0268041
541154	C0268042
541155	C0268043
541156	C0268044
541157	C0268045
541158	C0268046
541159	C0268047
541160	C0268048
541161	C0268049
541162	C0268050
541163	C0268051
541164	C0268052
541165	C0268053
541166	C0268054
541168	C0268061
541169	C0268062
541170	C0268064
541171	C0268065
541172	C0268067
541173	C0268068
541176	C0268072
541177	C0268073
541178	C0268075
541179	C0268081
541181	C0268084
541182	C0268085
541183	C0268086
541184	C0268087
541185	C0268088
541186	C0268089
541187	C0268090
541189	C0268092
541190	C0268093
541191	C0268094
541192	C0268096
541193	C0268097
541194	C0268098
541195	C0268099
541197	C0268101
541198	C0268102
541199	C0268104
541200	C0268107
541201	C0268108
541202	C0268109
541203	C0268110
541204	C0268111
541206	C0268115
541207	C0268122
541208	C0268127
541209	C0268129
541210	C0268133
541213	C0268143
541215	C0268145
541216	C0268148
541218	C0268154
541219	C0268161
541220	C0268163
541221	C0268167
541223	C0268169
541225	C0268172
541226	C0268173
541227	C0268174
541228	C0268175
541230	C0268178
541231	C0268180
541232	C0268182
541233	C0268183
541234	C0268184
541235	C0268188
541236	C0268189
541237	C0268190
541238	C0268195
541239	C0268196
541240	C0268197
541241	C0268199
541242	C0268201
541243	C0268202
541244	C0268203
541245	C0268206
541246	C0268216
541247	C0268217
541248	C0268218
541249	C0268219
541250	C0268220
541254	C0268240
541255	C0268244
541257	C0268246
541258	C0268260
541259	C0268261
541260	C0268276
541261	C0268277
541262	C0268278
541263	C0268279
541264	C0268280
541265	C0268283
541266	C0268287
541267	C0268288
541268	C0268289
541269	C0268290
541270	C0268291
541271	C0268302
541272	C0268303
541273	C0268305
541274	C0268308
541275	C0268309
541276	C0268313
541277	C0268316
541278	C0268317
541279	C0268319
541280	C0268321
541281	C0268324
541282	C0268325
541283	C0268327
541284	C0268331
541285	C0268332
541286	C0268339
